,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,image_name,tags,weather,land,combined_tags
381,381,381,381,381,train_381,agriculture clear cultivation habitation primary road,clear,primary other,primary other clear
382,382,382,382,382,train_382,clear primary,clear,primary,primary clear
383,383,383,383,383,train_383,clear primary,clear,primary,primary clear
384,384,384,384,384,train_384,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
385,385,385,385,385,train_385,agriculture cultivation habitation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
386,386,386,386,386,train_386,clear primary road water,clear,primary water,primary water clear
387,387,387,387,387,train_387,clear primary,clear,primary,primary clear
388,388,388,388,388,train_388,agriculture haze primary,haze,primary other,primary other haze
389,389,389,389,389,train_389,agriculture clear primary road,clear,primary other,primary other clear
390,390,390,390,390,train_390,agriculture clear primary road,clear,primary other,primary other clear
391,391,391,391,391,train_391,agriculture clear primary road water,clear,primary water other,primary water other clear
392,392,392,392,392,train_392,agriculture clear primary,clear,primary other,primary other clear
393,393,393,393,393,train_393,agriculture clear primary road,clear,primary other,primary other clear
394,394,394,394,394,train_394,blooming clear primary,clear,primary other,primary other clear
395,395,395,395,395,train_395,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
396,396,396,396,396,train_396,cloudy,cloudy,none,none cloudy
397,397,397,397,397,train_397,clear primary,clear,primary,primary clear
398,398,398,398,398,train_398,clear primary,clear,primary,primary clear
399,399,399,399,399,train_399,clear primary,clear,primary,primary clear
400,400,400,400,400,train_400,agriculture partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
401,401,401,401,401,train_401,clear primary,clear,primary,primary clear
402,402,402,402,402,train_402,partly_cloudy primary selective_logging,partly_cloudy,primary other,primary other partly_cloudy
403,403,403,403,403,train_403,agriculture clear habitation primary,clear,primary other,primary other clear
404,404,404,404,404,train_404,clear primary,clear,primary,primary clear
405,405,405,405,405,train_405,agriculture clear primary road,clear,primary other,primary other clear
406,406,406,406,406,train_406,agriculture haze primary water,haze,primary water other,primary water other haze
407,407,407,407,407,train_407,clear primary,clear,primary,primary clear
408,408,408,408,408,train_408,blooming clear primary,clear,primary other,primary other clear
409,409,409,409,409,train_409,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
410,410,410,410,410,train_410,clear primary,clear,primary,primary clear
411,411,411,411,411,train_411,agriculture clear primary road water,clear,primary water other,primary water other clear
412,412,412,412,412,train_412,clear water,clear,water,water clear
413,413,413,413,413,train_413,cloudy,cloudy,none,none cloudy
414,414,414,414,414,train_414,haze primary,haze,primary,primary haze
415,415,415,415,415,train_415,clear primary,clear,primary,primary clear
416,416,416,416,416,train_416,clear habitation primary road water,clear,primary water other,primary water other clear
417,417,417,417,417,train_417,haze primary,haze,primary,primary haze
418,418,418,418,418,train_418,bare_ground clear primary water,clear,primary water other,primary water other clear
419,419,419,419,419,train_419,agriculture clear habitation primary road,clear,primary other,primary other clear
420,420,420,420,420,train_420,bare_ground clear primary road,clear,primary other,primary other clear
421,421,421,421,421,train_421,agriculture clear primary water,clear,primary water other,primary water other clear
422,422,422,422,422,train_422,clear primary,clear,primary,primary clear
423,423,423,423,423,train_423,clear primary,clear,primary,primary clear
424,424,424,424,424,train_424,clear primary,clear,primary,primary clear
425,425,425,425,425,train_425,clear habitation road,clear,other,other clear
426,426,426,426,426,train_426,haze primary water,haze,primary water,primary water haze
427,427,427,427,427,train_427,clear primary,clear,primary,primary clear
428,428,428,428,428,train_428,clear primary,clear,primary,primary clear
429,429,429,429,429,train_429,clear primary,clear,primary,primary clear
430,430,430,430,430,train_430,agriculture blooming clear cultivation primary,clear,primary other,primary other clear
431,431,431,431,431,train_431,clear primary,clear,primary,primary clear
432,432,432,432,432,train_432,haze primary,haze,primary,primary haze
433,433,433,433,433,train_433,clear primary,clear,primary,primary clear
434,434,434,434,434,train_434,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
435,435,435,435,435,train_435,bare_ground clear primary,clear,primary other,primary other clear
436,436,436,436,436,train_436,clear primary,clear,primary,primary clear
437,437,437,437,437,train_437,cloudy,cloudy,none,none cloudy
438,438,438,438,438,train_438,clear primary,clear,primary,primary clear
439,439,439,439,439,train_439,clear primary,clear,primary,primary clear
440,440,440,440,440,train_440,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
441,441,441,441,441,train_441,agriculture partly_cloudy primary road water,partly_cloudy,primary water other,primary water other partly_cloudy
442,442,442,442,442,train_442,agriculture clear primary water,clear,primary water other,primary water other clear
443,443,443,443,443,train_443,clear primary,clear,primary,primary clear
444,444,444,444,444,train_444,clear primary road,clear,primary,primary clear
445,445,445,445,445,train_445,cultivation partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
446,446,446,446,446,train_446,clear primary,clear,primary,primary clear
447,447,447,447,447,train_447,clear primary,clear,primary,primary clear
448,448,448,448,448,train_448,agriculture artisinal_mine clear primary road water,clear,primary water other,primary water other clear
449,449,449,449,449,train_449,clear primary,clear,primary,primary clear
450,450,450,450,450,train_450,clear primary water,clear,primary water,primary water clear
451,451,451,451,451,train_451,bare_ground clear primary,clear,primary other,primary other clear
452,452,452,452,452,train_452,partly_cloudy water,partly_cloudy,water,water partly_cloudy
453,453,453,453,453,train_453,cloudy,cloudy,none,none cloudy
454,454,454,454,454,train_454,haze primary water,haze,primary water,primary water haze
455,455,455,455,455,train_455,clear primary,clear,primary,primary clear
456,456,456,456,456,train_456,agriculture clear habitation primary road water,clear,primary water other,primary water other clear
457,457,457,457,457,train_457,clear primary,clear,primary,primary clear
458,458,458,458,458,train_458,haze primary,haze,primary,primary haze
459,459,459,459,459,train_459,clear primary,clear,primary,primary clear
460,460,460,460,460,train_460,haze primary,haze,primary,primary haze
461,461,461,461,461,train_461,agriculture habitation partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
462,462,462,462,462,train_462,clear primary,clear,primary,primary clear
463,463,463,463,463,train_463,clear primary road water,clear,primary water,primary water clear
464,464,464,464,464,train_464,agriculture clear primary,clear,primary other,primary other clear
465,465,465,465,465,train_465,clear cultivation primary,clear,primary other,primary other clear
466,466,466,466,466,train_466,clear primary,clear,primary,primary clear
467,467,467,467,467,train_467,agriculture clear cultivation primary,clear,primary other,primary other clear
468,468,468,468,468,train_468,clear primary,clear,primary,primary clear
469,469,469,469,469,train_469,clear primary,clear,primary,primary clear
470,470,470,470,470,train_470,clear primary,clear,primary,primary clear
471,471,471,471,471,train_471,agriculture bare_ground clear cultivation primary water,clear,primary water other,primary water other clear
472,472,472,472,472,train_472,clear primary water,clear,primary water,primary water clear
473,473,473,473,473,train_473,clear primary,clear,primary,primary clear
474,474,474,474,474,train_474,agriculture partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
475,475,475,475,475,train_475,clear primary road,clear,primary,primary clear
476,476,476,476,476,train_476,cloudy,cloudy,none,none cloudy
477,477,477,477,477,train_477,agriculture clear cultivation habitation primary slash_burn,clear,primary other,primary other clear
478,478,478,478,478,train_478,clear primary,clear,primary,primary clear
479,479,479,479,479,train_479,clear primary,clear,primary,primary clear
480,480,480,480,480,train_480,clear primary,clear,primary,primary clear
481,481,481,481,481,train_481,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
482,482,482,482,482,train_482,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
483,483,483,483,483,train_483,clear primary,clear,primary,primary clear
484,484,484,484,484,train_484,clear primary,clear,primary,primary clear
485,485,485,485,485,train_485,clear primary,clear,primary,primary clear
486,486,486,486,486,train_486,bare_ground clear primary,clear,primary other,primary other clear
487,487,487,487,487,train_487,clear primary,clear,primary,primary clear
488,488,488,488,488,train_488,clear primary water,clear,primary water,primary water clear
489,489,489,489,489,train_489,clear primary water,clear,primary water,primary water clear
490,490,490,490,490,train_490,clear primary,clear,primary,primary clear
491,491,491,491,491,train_491,clear habitation primary road water,clear,primary water other,primary water other clear
492,492,492,492,492,train_492,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
493,493,493,493,493,train_493,clear primary,clear,primary,primary clear
494,494,494,494,494,train_494,clear primary,clear,primary,primary clear
495,495,495,495,495,train_495,clear primary water,clear,primary water,primary water clear
496,496,496,496,496,train_496,clear primary,clear,primary,primary clear
497,497,497,497,497,train_497,clear primary,clear,primary,primary clear
498,498,498,498,498,train_498,agriculture clear habitation primary road water,clear,primary water other,primary water other clear
499,499,499,499,499,train_499,bare_ground clear primary,clear,primary other,primary other clear
500,500,500,500,500,train_500,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
501,501,501,501,501,train_501,clear primary,clear,primary,primary clear
502,502,502,502,502,train_502,clear primary,clear,primary,primary clear
503,503,503,503,503,train_503,clear primary road water,clear,primary water,primary water clear
504,504,504,504,504,train_504,haze primary water,haze,primary water,primary water haze
505,505,505,505,505,train_505,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
506,506,506,506,506,train_506,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
